epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,188.587,1.06828,1.93051,0.22619,0.67136,1.15595,0.97633,0.91139,0.96743,0.67019,0.97633,0.91139,0.96743,0.63968,1.18672,1.26917,0.05072,0.91684,1.06177,0.0016568,0.0016568,0.0016568
54,191.962,1.08475,1.82665,0.22388,0.68633,1.15503,0.97256,0.94937,0.97723,0.70602,0.98255,0.93671,0.97312,0.64003,0.92558,1.22596,0.05827,0.52843,0.99847,0.0016502,0.0016502,0.0016502
55,195.444,1.08101,1.77745,0.22115,0.6866,1.15711,0.98186,0.94937,0.97979,0.7026,0.98186,0.94937,0.9809,0.61141,1.03952,1.25908,0.04666,0.57566,1.02925,0.0016436,0.0016436,0.0016436
56,198.817,1.05514,1.7481,0.21942,0.65749,1.13739,0.98648,0.92335,0.97174,0.68546,0.97296,0.91095,0.94975,0.6131,1.00097,1.38131,0.07103,0.62361,1.0378,0.001637,0.001637,0.001637
57,202.228,1.08691,1.93563,0.22079,0.67313,1.1587,0.96335,0.99805,0.99427,0.72089,0.95917,0.94937,0.9592,0.59341,0.95521,1.40493,0.05362,0.58903,0.97898,0.0016304,0.0016304,0.0016304
58,205.67,1.06772,1.88113,0.21769,0.68282,1.16561,0.97762,0.98734,0.98532,0.66401,0.96509,0.97468,0.95755,0.63817,1.12416,1.18651,0.05545,0.5693,1.04361,0.0016238,0.0016238,0.0016238
59,209.312,1.04065,1.67487,0.22018,0.65055,1.13534,0.97314,0.97468,0.98735,0.72969,0.9614,0.94576,0.96489,0.62064,1.01855,1.34233,0.05316,0.68555,1.02577,0.0016172,0.0016172,0.0016172
60,212.827,1.0556,1.73764,0.21781,0.66857,1.14969,0.98713,0.9712,0.98206,0.73489,0.97427,0.95854,0.97171,0.56358,0.93204,1.64951,0.05846,0.54092,0.99509,0.0016106,0.0016106,0.0016106
61,216.179,1.04508,1.75484,0.22668,0.66171,1.15013,0.99292,0.94937,0.98295,0.74663,0.99292,0.94937,0.98229,0.65827,0.87343,1.15086,0.0552,0.57737,0.9643,0.001604,0.001604,0.001604
62,219.405,1.01665,1.6875,0.22076,0.66261,1.14482,1,0.98678,0.98777,0.67142,1,0.98678,0.98574,0.62972,1.13027,1.24136,0.05214,0.59651,1.04495,0.0015974,0.0015974,0.0015974
63,222.725,1.05036,1.85703,0.22858,0.67878,1.16235,0.99726,0.94937,0.98449,0.69069,0.99726,0.94937,0.98449,0.65115,1.09557,1.21817,0.06501,0.53972,1.04237,0.0015908,0.0015908,0.0015908
64,226.262,1.0352,1.83441,0.22102,0.66391,1.14171,0.95559,0.89873,0.96702,0.62021,0.91521,0.86076,0.90489,0.53338,1.04165,1.45902,0.06939,0.62075,1.06055,0.0015842,0.0015842,0.0015842
