epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1207.94,1.52907,2.41698,0.17595,0.91779,1.54979,0.81117,0.91613,0.93388,0.39578,0.80311,0.90968,0.91948,0.55973,2.03648,1.4903,0.02226,1.06081,1.51229,0.001472,0.001472,0.001472
90,1219.71,1.5316,2.32616,0.17482,0.87292,1.54573,0.86825,0.86452,0.92392,0.47445,0.8553,0.85161,0.90247,0.59237,1.70477,1.4237,0.0396,0.80012,1.35611,0.001466,0.001466,0.001466
91,1235.35,1.52276,2.44847,0.1794,0.91904,1.53214,0.84879,0.90541,0.94947,0.37877,0.84879,0.90541,0.94471,0.58754,2.12814,1.44102,0.02476,0.96378,1.58388,0.00146,0.00146,0.00146
92,1247.68,1.53468,2.37418,0.16379,0.8945,1.52732,0.82729,0.92711,0.92338,0.46904,0.81578,0.91421,0.89814,0.56508,1.68177,1.42455,0.02835,0.85207,1.38418,0.001454,0.001454,0.001454
93,1261.39,1.51371,2.32687,0.15529,0.89792,1.52681,0.87211,0.87992,0.94515,0.58828,0.85896,0.86444,0.92469,0.6096,1.38097,1.38504,0.03399,0.75688,1.22853,0.001448,0.001448,0.001448
94,1272.7,1.53824,2.33479,0.16224,0.91915,1.53141,0.80005,0.87768,0.90783,0.48198,0.77686,0.85352,0.85257,0.5365,1.64961,1.45564,0.02565,0.91942,1.32689,0.001442,0.001442,0.001442
95,1289.04,1.50664,2.3395,0.16939,0.91704,1.5181,0.868,0.8485,0.92839,0.5453,0.85517,0.83807,0.90391,0.56385,1.4904,1.42168,0.02487,0.76658,1.26535,0.001436,0.001436,0.001436
96,1302.56,1.52283,2.38409,0.16083,0.89089,1.5397,0.86841,0.87742,0.94865,0.57474,0.86151,0.87097,0.9374,0.60508,1.37976,1.40295,0.03384,0.76035,1.22797,0.00143,0.00143,0.00143
97,1313.74,1.51818,2.37181,0.17404,0.90043,1.51773,0.85182,0.93548,0.92606,0.54099,0.8455,0.92903,0.91303,0.55904,1.47512,1.39432,0.03099,0.74583,1.24233,0.001424,0.001424,0.001424
98,1326.82,1.52825,2.22327,0.1679,0.88631,1.53352,0.83327,0.93506,0.90568,0.4462,0.81162,0.91613,0.87916,0.55646,1.77123,1.46765,0.02178,0.97034,1.39818,0.001418,0.001418,0.001418
99,1342.91,1.54546,2.36833,0.17437,0.90494,1.55898,0.82886,0.90968,0.93933,0.41485,0.82298,0.90323,0.9281,0.56168,1.94046,1.50933,0.02704,0.85524,1.51312,0.001412,0.001412,0.001412
100,1353.91,1.5449,2.34375,0.17137,0.88955,1.57964,0.82123,0.9484,0.94497,0.52145,0.81578,0.94277,0.93306,0.60281,1.54023,1.36411,0.02121,0.83051,1.28229,0.001406,0.001406,0.001406
101,1367.52,1.56186,2.37481,0.17465,0.91637,1.57511,0.84853,0.90353,0.9293,0.4334,0.82915,0.89032,0.87376,0.5728,1.87215,1.41901,0.02301,0.90333,1.42365,0.0014,0.0014,0.0014
102,1378.98,1.47054,2.23182,0.1557,0.86799,1.47599,0.85384,0.90457,0.94013,0.47398,0.84415,0.90968,0.91654,0.57361,1.73062,1.43135,0.02867,0.82938,1.34054,0.001394,0.001394,0.001394
103,1394.32,1.49511,2.26272,0.17468,0.90648,1.52921,0.88944,0.93423,0.95757,0.46268,0.87719,0.92162,0.93189,0.606,1.82995,1.41322,0.02288,0.80999,1.41862,0.001388,0.001388,0.001388
104,1407.23,1.45374,2.29164,0.15961,0.86146,1.48053,0.82661,0.92903,0.92925,0.4866,0.81513,0.91613,0.90236,0.57089,1.709,1.43514,0.02584,0.8921,1.35426,0.001382,0.001382,0.001382
105,1419.97,1.53498,2.33615,0.16344,0.90637,1.51569,0.84584,0.87742,0.94028,0.53708,0.8275,0.8666,0.90353,0.55369,1.50764,1.54752,0.03161,0.75048,1.25953,0.001376,0.001376,0.001376
106,1432.49,1.49153,2.22227,0.1537,0.86515,1.50089,0.83762,0.93184,0.93006,0.50712,0.82604,0.92258,0.91813,0.5522,1.61405,1.52969,0.02596,0.91487,1.30605,0.00137,0.00137,0.00137
107,1448.66,1.50452,2.32567,0.16867,0.88396,1.49859,0.82977,0.91199,0.89779,0.39479,0.81803,0.89909,0.87385,0.51319,1.91938,1.51365,0.0234,1.28431,1.44839,0.001364,0.001364,0.001364
108,1460.88,1.5093,2.30077,0.16501,0.88178,1.5301,0.81718,0.90323,0.91359,0.38351,0.80297,0.88387,0.87723,0.53777,2.03118,1.55167,0.02202,1.05301,1.52243,0.001358,0.001358,0.001358
109,1473.21,1.48591,2.21869,0.16895,0.88532,1.50641,0.85768,0.9331,0.94289,0.4586,0.83989,0.91375,0.90523,0.55334,1.80117,1.48289,0.02111,0.89209,1.40927,0.001352,0.001352,0.001352
110,1484.34,1.5012,2.15519,0.16276,0.85554,1.50229,0.82809,0.9323,0.93454,0.55343,0.81662,0.9194,0.91548,0.57373,1.49372,1.43752,0.01848,0.91502,1.26485,0.001346,0.001346,0.001346
111,1499.81,1.47253,2.10936,0.1684,0.8576,1.51138,0.80499,0.92903,0.89861,0.52467,0.79362,0.91795,0.87279,0.52577,1.44762,1.47473,0.02449,0.83028,1.24564,0.00134,0.00134,0.00134
112,1512.92,1.48181,2.19712,0.16393,0.87837,1.50386,0.82273,0.89828,0.92135,0.43313,0.79909,0.87247,0.87365,0.54439,1.84958,1.49852,0.02125,0.89588,1.42387,0.001334,0.001334,0.001334
113,1524.16,1.49148,2.11762,0.1659,0.8615,1.49001,0.85194,0.89093,0.943,0.51724,0.84824,0.86542,0.92233,0.59799,1.58385,1.4422,0.0239,0.75312,1.31484,0.001328,0.001328,0.001328
114,1536.8,1.50363,2.23715,0.16451,0.88303,1.53462,0.81658,0.93548,0.93319,0.52309,0.79808,0.91613,0.89771,0.54423,1.53662,1.50244,0.01741,0.85831,1.28421,0.001322,0.001322,0.001322
115,1552.44,1.48208,2.25522,0.16758,0.89371,1.50299,0.81473,0.94839,0.90328,0.43633,0.80448,0.93548,0.88507,0.5297,1.81426,1.46995,0.0232,1.04343,1.41723,0.001316,0.001316,0.001316
116,1565.23,1.49929,2.21312,0.16348,0.86087,1.50096,0.84689,0.91613,0.94356,0.49857,0.84093,0.90968,0.93516,0.57515,1.59598,1.47113,0.0207,0.8759,1.34867,0.00131,0.00131,0.00131
117,1576.68,1.50285,2.15878,0.16516,0.88009,1.52135,0.8423,0.92258,0.93083,0.46828,0.82463,0.90323,0.90324,0.54937,1.67515,1.53898,0.02186,0.87204,1.38718,0.001304,0.001304,0.001304
118,1588.49,1.51094,2.21296,0.17444,0.87405,1.49797,0.85261,0.93306,0.95098,0.4158,0.84687,0.92768,0.94593,0.59089,2.00481,1.45319,0.02096,0.95112,1.51144,0.001298,0.001298,0.001298
119,1603.88,1.50283,2.15268,0.16582,0.87747,1.52455,0.84702,0.89677,0.93328,0.46017,0.83831,0.89032,0.92091,0.56699,1.74867,1.49511,0.0218,0.85872,1.37996,0.001292,0.001292,0.001292
