epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,609.945,0.7499,1.32635,0.17198,0.46961,1.09247,0.87789,0.97419,0.95007,0.70836,0.86045,0.95484,0.9325,0.62913,0.86789,1.25356,0.02892,0.64178,1.04933,0.001604,0.001604,0.001604
62,620.551,0.77007,1.44563,0.18545,0.49745,1.11263,0.93653,0.93548,0.97304,0.77341,0.92827,0.91847,0.96262,0.65598,0.85078,1.25346,0.033,0.51834,1.02976,0.0015974,0.0015974,0.0015974
63,631.524,0.74271,1.33915,0.17904,0.48321,1.11751,0.87635,0.94194,0.95915,0.7455,0.87635,0.94194,0.95915,0.67428,0.85651,1.17156,0.03099,0.64115,1.04135,0.0015908,0.0015908,0.0015908
64,640.943,0.75731,1.32375,0.18305,0.48215,1.09532,0.86859,0.93818,0.95682,0.73309,0.86859,0.93818,0.95682,0.66968,0.87539,1.16823,0.03305,0.61506,1.03681,0.0015842,0.0015842,0.0015842
65,650.176,0.75446,1.31594,0.16928,0.48163,1.10061,0.87147,0.96234,0.96137,0.75267,0.87147,0.96234,0.96137,0.64895,0.85592,1.22927,0.03475,0.56138,1.03196,0.0015776,0.0015776,0.0015776
66,661.411,0.75551,1.30309,0.16579,0.47285,1.09385,0.84673,0.96235,0.95356,0.72511,0.84106,0.9559,0.95132,0.63664,0.85741,1.24256,0.0308,0.789,1.02627,0.001571,0.001571,0.001571
67,670.641,0.75253,1.3413,0.18791,0.4991,1.10821,0.92448,0.94768,0.97433,0.75523,0.92448,0.94768,0.97433,0.66998,0.86749,1.29689,0.04677,0.52702,1.04259,0.0015644,0.0015644,0.0015644
68,679.415,0.72818,1.30666,0.16712,0.47152,1.10046,0.90632,0.94194,0.95583,0.74861,0.90632,0.94194,0.95583,0.65427,0.82182,1.19406,0.03459,0.48981,1.02642,0.0015578,0.0015578,0.0015578
69,688.946,0.73031,1.34212,0.16694,0.47229,1.09151,0.93532,0.9329,0.97233,0.77224,0.92885,0.92645,0.96742,0.66223,0.80698,1.2078,0.02941,0.47861,1.02116,0.0015512,0.0015512,0.0015512
70,699.962,0.71736,1.24748,0.16787,0.46162,1.07514,0.95244,0.90445,0.97265,0.78614,0.94565,0.898,0.96417,0.70665,0.79887,1.15572,0.02829,0.49971,1.0162,0.0015446,0.0015446,0.0015446
71,709.663,0.72638,1.27802,0.18747,0.47328,1.11418,0.931,0.90323,0.96667,0.75148,0.92246,0.89032,0.95477,0.68212,0.89379,1.1951,0.0339,0.50699,1.05248,0.001538,0.001538,0.001538
72,719.077,0.73613,1.28133,0.17132,0.46888,1.09963,0.90442,0.92258,0.96871,0.76983,0.89713,0.91613,0.96381,0.69215,0.8238,1.13359,0.03218,0.63648,1.0222,0.0015314,0.0015314,0.0015314
73,728.211,0.74376,1.29915,0.17592,0.46314,1.10033,0.85313,0.93689,0.95592,0.73931,0.84725,0.93044,0.95055,0.67953,0.85399,1.17779,0.03559,0.53362,1.03839,0.0015248,0.0015248,0.0015248
74,737.749,0.74981,1.23876,0.17077,0.47863,1.11186,0.94716,0.92518,0.97141,0.75831,0.94059,0.91933,0.96275,0.68771,0.82146,1.17723,0.02907,0.49237,1.03356,0.0015182,0.0015182,0.0015182
75,749.334,0.71871,1.17074,0.15787,0.46022,1.08758,0.925,0.90968,0.96805,0.75234,0.925,0.90968,0.96805,0.6829,0.84914,1.14975,0.02906,0.51784,1.03314,0.0015116,0.0015116,0.0015116
76,757.845,0.72095,1.21341,0.1654,0.46389,1.07776,0.92869,0.94839,0.9708,0.75803,0.91605,0.93548,0.9564,0.68874,0.83338,1.12783,0.03492,0.51565,1.01122,0.001505,0.001505,0.001505
77,767.422,0.70488,1.23319,0.17032,0.45406,1.07433,0.90845,0.96129,0.96284,0.75938,0.90236,0.95484,0.95563,0.68102,0.83222,1.12475,0.03051,0.46489,1.01607,0.0014984,0.0014984,0.0014984
78,775.336,0.69134,1.23569,0.1643,0.44455,1.05621,0.90266,0.94839,0.96723,0.78091,0.90995,0.95484,0.96751,0.7075,0.76801,1.13777,0.03175,0.46083,0.98711,0.0014918,0.0014918,0.0014918
79,787.651,0.69462,1.1633,0.15756,0.44461,1.06701,0.87222,0.96774,0.97048,0.75949,0.86635,0.96189,0.96053,0.69431,0.81611,1.12734,0.02823,0.57022,1.01889,0.0014852,0.0014852,0.0014852
80,796.819,0.69772,1.14301,0.16054,0.44532,1.06099,0.88193,0.95484,0.96904,0.78261,0.86901,0.94194,0.94744,0.683,0.79164,1.14377,0.02805,0.47267,0.98925,0.0014786,0.0014786,0.0014786
81,806.043,0.6979,1.13501,0.16311,0.45809,1.07334,0.92342,0.93356,0.9727,0.77988,0.92342,0.93356,0.9727,0.69415,0.80983,1.13914,0.02814,0.53412,1.01806,0.001472,0.001472,0.001472
82,814.308,0.6827,1.15724,0.15648,0.44516,1.06007,0.89937,0.95484,0.96792,0.77588,0.88899,0.94194,0.95468,0.69597,0.78594,1.13388,0.02316,0.48955,1.00003,0.0014654,0.0014654,0.0014654
83,826.751,0.69759,1.14325,0.15734,0.44792,1.0772,0.91213,0.91613,0.96369,0.78423,0.89928,0.90323,0.94769,0.71087,0.79332,1.17523,0.03702,0.58753,1.01821,0.0014588,0.0014588,0.0014588
84,836.045,0.70439,1.21516,0.16347,0.45027,1.08103,0.92123,0.89677,0.96815,0.77603,0.9146,0.89032,0.9598,0.71762,0.80894,1.11471,0.03255,0.48459,1.01909,0.0014522,0.0014522,0.0014522
85,844.981,0.68864,1.09999,0.16119,0.44627,1.05622,0.91303,0.94839,0.96717,0.76764,0.90657,0.94194,0.96222,0.70035,0.81945,1.16472,0.0262,0.49094,1.00545,0.0014456,0.0014456,0.0014456
86,853.27,0.68879,1.17255,0.16248,0.44056,1.07758,0.8832,0.94839,0.96869,0.7572,0.8832,0.94839,0.96869,0.72062,0.79862,1.06823,0.02551,0.57823,1.00253,0.001439,0.001439,0.001439
87,864.723,0.67255,1.11704,0.16801,0.43653,1.06785,0.92651,0.96129,0.97742,0.79885,0.91407,0.94839,0.9691,0.72869,0.75477,1.08339,0.03186,0.46873,0.98298,0.0014324,0.0014324,0.0014324
88,873.227,0.70254,1.15986,0.15744,0.44631,1.07533,0.89735,0.96129,0.96404,0.75838,0.89735,0.96129,0.96404,0.70933,0.80684,1.07657,0.02767,0.51863,1.02247,0.0014258,0.0014258,0.0014258
89,882.708,0.67619,1.05723,0.15195,0.43446,1.05291,0.90586,0.94194,0.96158,0.78935,0.89966,0.93548,0.95249,0.70209,0.76108,1.09015,0.02968,0.49326,0.98787,0.0014192,0.0014192,0.0014192
90,891.04,0.67809,1.08482,0.15799,0.43067,1.05711,0.92406,0.94839,0.97294,0.78599,0.91699,0.94194,0.96531,0.71187,0.76614,1.1304,0.03001,0.55851,1.00106,0.0014126,0.0014126,0.0014126
91,903.049,0.70079,1.15711,0.16288,0.43613,1.07147,0.93551,0.93589,0.97304,0.77416,0.93551,0.93589,0.97304,0.70247,0.7896,1.10974,0.02591,0.53184,1.01001,0.001406,0.001406,0.001406
92,911.817,0.68809,1.09578,0.15562,0.43063,1.06905,0.93623,0.94716,0.97148,0.77852,0.92985,0.94071,0.96519,0.71485,0.77994,1.0749,0.03013,0.52061,0.99526,0.0013994,0.0013994,0.0013994
93,921.547,0.67295,1.13299,0.15438,0.4409,1.06745,0.88921,0.96774,0.97525,0.77141,0.88921,0.96774,0.97525,0.72788,0.78642,1.01042,0.02366,0.61739,1.00624,0.0013928,0.0013928,0.0013928
94,932.015,0.66519,1.07642,0.15737,0.42684,1.0609,0.95281,0.91183,0.96449,0.76283,0.95281,0.91183,0.96449,0.71415,0.79124,1.04976,0.0293,0.47565,1.02272,0.0013862,0.0013862,0.0013862
95,941.29,0.67318,1.0545,0.15586,0.43824,1.06202,0.9563,0.92258,0.97841,0.78965,0.9563,0.92258,0.97841,0.74073,0.76381,1.04399,0.02772,0.46692,0.99233,0.0013796,0.0013796,0.0013796
96,951.029,0.66873,1.12526,0.16248,0.43938,1.04805,0.92864,0.94839,0.97256,0.77842,0.92233,0.94194,0.96387,0.71615,0.80077,1.07504,0.03156,0.4801,0.9967,0.001373,0.001373,0.001373
97,960.466,0.63832,1.05115,0.15558,0.41331,1.03664,0.95343,0.92457,0.9702,0.79187,0.94678,0.91812,0.9643,0.73727,0.74117,0.97958,0.02911,0.47298,0.97743,0.0013664,0.0013664,0.0013664
98,970.002,0.66465,1.06065,0.15092,0.42591,1.04965,0.95952,0.93548,0.97781,0.79952,0.95952,0.93548,0.97781,0.76422,0.75045,0.95527,0.02489,0.44542,0.99005,0.0013598,0.0013598,0.0013598
99,982.198,0.67329,1.06791,0.14763,0.42759,1.04199,0.91999,0.95484,0.97516,0.79961,0.91999,0.95484,0.97516,0.75288,0.72862,0.99593,0.02345,0.45483,0.98411,0.0013532,0.0013532,0.0013532
100,990.915,0.67349,1.08737,0.15995,0.42766,1.05946,0.93456,0.92903,0.97002,0.76899,0.93456,0.92903,0.97002,0.73713,0.76329,0.97214,0.0262,0.48578,1.00882,0.0013466,0.0013466,0.0013466
101,1000.6,0.66878,1.02744,0.14742,0.41649,1.03631,0.91296,0.94734,0.9722,0.78244,0.91917,0.95379,0.97472,0.75759,0.7551,0.95964,0.0267,0.45831,1.00677,0.00134,0.00134,0.00134
102,1009.5,0.6513,1.02749,0.14708,0.42107,1.03659,0.91307,0.94194,0.96566,0.78147,0.91307,0.94194,0.96566,0.73091,0.74413,1.03152,0.02307,0.51902,0.99367,0.0013334,0.0013334,0.0013334
103,1020.99,0.67441,1.02715,0.15508,0.41709,1.05394,0.94279,0.95692,0.97637,0.77821,0.93592,0.94194,0.97549,0.71506,0.77945,1.08374,0.02653,0.47244,1.00807,0.0013268,0.0013268,0.0013268
104,1029.81,0.65382,1.04438,0.15692,0.41621,1.03561,0.92329,0.95484,0.97374,0.7898,0.92329,0.95484,0.97374,0.74712,0.73949,0.97316,0.02324,0.4679,0.9885,0.0013202,0.0013202,0.0013202
105,1039.49,0.6484,1.06672,0.15441,0.41024,1.04328,0.95635,0.95484,0.97243,0.79645,0.95635,0.95484,0.97243,0.76432,0.73307,0.9266,0.02326,0.43297,0.98137,0.0013136,0.0013136,0.0013136
106,1048.94,0.6743,1.03064,0.14753,0.41837,1.05895,0.95393,0.96774,0.97668,0.79307,0.95393,0.96774,0.97668,0.76793,0.75329,0.93751,0.02711,0.43866,0.98737,0.001307,0.001307,0.001307
107,1060.39,0.6601,0.99494,0.14596,0.41058,1.04887,0.89187,0.95783,0.97197,0.80198,0.89187,0.95783,0.97197,0.74904,0.72632,0.98857,0.02769,0.45857,0.97745,0.0013004,0.0013004,0.0013004
108,1069.69,0.63124,0.92544,0.14501,0.39794,1.03269,0.93229,0.94839,0.97493,0.78328,0.92595,0.94194,0.97078,0.75193,0.74976,0.94397,0.02661,0.47431,0.98661,0.0012938,0.0012938,0.0012938
109,1079.28,0.65242,0.97494,0.14558,0.40975,1.03507,0.92734,0.95484,0.97865,0.79253,0.92734,0.95484,0.97865,0.7711,0.73777,0.92658,0.02488,0.47148,0.98568,0.0012872,0.0012872,0.0012872
110,1088.1,0.63206,0.99383,0.16375,0.41677,1.04346,0.9127,0.94436,0.97407,0.78088,0.9127,0.94436,0.97407,0.75447,0.75619,0.94592,0.0218,0.54444,0.98479,0.0012806,0.0012806,0.0012806
111,1100.49,0.65247,1.02823,0.16152,0.41465,1.04351,0.95383,0.93309,0.9791,0.8005,0.95383,0.93309,0.9791,0.76743,0.75119,0.96292,0.02495,0.47935,0.98097,0.001274,0.001274,0.001274
112,1110.05,0.6734,1.04643,0.15,0.41873,1.0384,0.90417,0.97397,0.97265,0.79161,0.90417,0.97397,0.97348,0.77197,0.73273,0.91457,0.02363,0.45611,0.98383,0.0012674,0.0012674,0.0012674
