epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,941.593,1.56092,2.48564,0.16006,0.92102,1.60229,0.80645,0.87097,0.8985,0.48785,0.78994,0.85806,0.88922,0.5439,1.57116,1.52803,0.02478,0.9486,1.3487,0.001694,0.001694,0.001694
53,958.398,1.57789,2.47869,0.16595,0.95686,1.63609,0.84721,0.89436,0.9452,0.50203,0.82277,0.86856,0.90029,0.52435,1.63008,1.61186,0.02889,1.01375,1.35597,0.001688,0.001688,0.001688
54,978.604,1.56732,2.4241,0.17364,0.93268,1.60304,0.90702,0.88112,0.96526,0.496,0.90702,0.88112,0.96526,0.59876,1.66493,1.48203,0.02589,1.0415,1.3672,0.001682,0.001682,0.001682
55,994.435,1.56538,2.4885,0.1649,0.95865,1.57851,0.89953,0.89677,0.9611,0.38401,0.89953,0.89677,0.95794,0.55482,2.09665,1.57549,0.02518,0.9319,1.60373,0.001676,0.001676,0.001676
56,1008.94,1.57545,2.54504,0.1697,0.93006,1.59066,0.86865,0.89598,0.9436,0.50037,0.85993,0.89032,0.94101,0.55723,1.71038,1.53014,0.02423,0.93513,1.39445,0.00167,0.00167,0.00167
57,1026.54,1.54853,2.45568,0.16782,0.93903,1.59616,0.81425,0.88387,0.93531,0.48527,0.80642,0.87742,0.92213,0.55374,1.70034,1.56368,0.02273,0.8941,1.41224,0.001664,0.001664,0.001664
58,1046.32,1.52788,2.44519,0.17757,0.93905,1.58686,0.84304,0.90968,0.93006,0.38236,0.84795,0.91613,0.93752,0.54013,2.03339,1.54623,0.02166,1.10986,1.56124,0.001658,0.001658,0.001658
59,1065.15,1.57259,2.52143,0.17755,0.93675,1.59569,0.8428,0.86476,0.94086,0.54689,0.84323,0.86754,0.9371,0.57701,1.50533,1.46874,0.0285,0.92472,1.29337,0.001652,0.001652,0.001652
60,1080.51,1.5305,2.5022,0.17616,0.94633,1.58443,0.84219,0.89677,0.94558,0.48824,0.82953,0.88387,0.92537,0.56435,1.64763,1.51355,0.02271,0.94363,1.34845,0.001646,0.001646,0.001646
61,1097.44,1.53045,2.45263,0.16443,0.94407,1.586,0.86131,0.92903,0.96172,0.59289,0.84589,0.91613,0.94381,0.58583,1.37524,1.51439,0.02398,0.72967,1.24131,0.00164,0.00164,0.00164
62,1115.03,1.56414,2.49729,0.16978,0.95049,1.59123,0.81938,0.90323,0.93213,0.42457,0.82259,0.89677,0.91877,0.55584,1.94613,1.57498,0.03001,0.85346,1.46778,0.001634,0.001634,0.001634
63,1137.81,1.53561,2.39844,0.16132,0.92547,1.59715,0.8401,0.92258,0.95023,0.50423,0.83074,0.91613,0.94114,0.58204,1.72544,1.47395,0.03524,0.84212,1.38388,0.001628,0.001628,0.001628
64,1151.54,1.52768,2.44426,0.16958,0.92336,1.58159,0.90104,0.88118,0.96283,0.61585,0.89024,0.89032,0.94912,0.58196,1.30383,1.49806,0.0252,0.71986,1.21971,0.001622,0.001622,0.001622
65,1169.46,1.55461,2.43258,0.18232,0.92882,1.59157,0.81142,0.94385,0.9437,0.46881,0.81142,0.94385,0.9437,0.58729,1.6842,1.42295,0.02801,1.0219,1.35201,0.001616,0.001616,0.001616
66,1186.21,1.51859,2.41303,0.1688,0.91279,1.57866,0.89075,0.89422,0.96207,0.56501,0.88432,0.88777,0.95283,0.59298,1.45741,1.47329,0.02395,0.8049,1.26898,0.00161,0.00161,0.00161
