epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,766.861,0.75729,1.29565,0.17336,0.48171,1.12226,0.85982,0.94839,0.95326,0.7315,0.87198,0.96129,0.96574,0.70879,0.89504,1.13125,0.02769,0.58715,1.07157,0.0014984,0.0014984,0.0014984
78,774.984,0.73783,1.32949,0.16488,0.4757,1.09365,0.88455,0.93922,0.96708,0.76276,0.87871,0.9348,0.96282,0.70023,0.83701,1.1449,0.03063,0.52929,1.04686,0.0014918,0.0014918,0.0014918
79,787.162,0.75333,1.26115,0.16009,0.49049,1.11242,0.89475,0.91613,0.96679,0.75242,0.88144,0.90323,0.94982,0.66691,0.85462,1.24335,0.02911,0.61157,1.06162,0.0014852,0.0014852,0.0014852
80,796.29,0.72325,1.24942,0.15859,0.47124,1.09117,0.86446,0.94194,0.964,0.74375,0.85214,0.92953,0.9446,0.66655,0.86524,1.21265,0.02375,0.60935,1.06995,0.0014786,0.0014786,0.0014786
81,805.841,0.74284,1.23187,0.16461,0.48224,1.10095,0.89979,0.91613,0.95838,0.73834,0.89979,0.91613,0.95838,0.6818,0.86285,1.17535,0.03655,0.5399,1.0647,0.001472,0.001472,0.001472
82,814.055,0.73176,1.25052,0.16026,0.47121,1.09512,0.91921,0.88093,0.95843,0.74826,0.90384,0.87742,0.95577,0.7073,0.86373,1.10924,0.02584,0.53135,1.04927,0.0014654,0.0014654,0.0014654
83,826.427,0.75135,1.22495,0.15878,0.47951,1.12105,0.8632,0.93631,0.96345,0.75429,0.85162,0.92576,0.94979,0.67143,0.85463,1.15467,0.02921,0.5714,1.05309,0.0014588,0.0014588,0.0014588
84,835.265,0.76045,1.28878,0.1654,0.4858,1.11721,0.88445,0.93826,0.96568,0.75866,0.88478,0.94127,0.96089,0.6846,0.90437,1.16335,0.02724,0.5254,1.06684,0.0014522,0.0014522,0.0014522
85,844.66,0.73516,1.18473,0.16267,0.47104,1.09512,0.86823,0.94839,0.95762,0.72685,0.85141,0.92903,0.93458,0.66588,0.87331,1.16978,0.02236,0.61527,1.0533,0.0014456,0.0014456,0.0014456
86,852.749,0.72806,1.23818,0.16436,0.4739,1.11127,0.88388,0.90968,0.96718,0.76213,0.87179,0.89677,0.95297,0.69089,0.85028,1.14513,0.0235,0.55552,1.06375,0.001439,0.001439,0.001439
